date,regime,p_high
2018-04-18,0,0.3590009207744718
2018-04-19,0,0.3255769674141532
2018-04-20,0,0.2561085172863553
2018-04-23,0,0.20907209359744214
2018-04-24,0,0.22416602936512386
2018-04-25,0,0.19148881088799113
2018-04-26,0,0.03324137855393644
2018-04-27,0,0.005135433798167646
2018-04-30,0,0.003653457401270835
2018-05-01,0,0.006798959922723091
2018-05-02,0,0.01965354305797424
2018-05-03,0,0.04306574452093668
2018-05-04,0,0.018621693230248083
2018-05-07,0,0.007971656883965913
2018-05-08,0,0.010550111177312783
2018-05-09,0,0.0028801817764145497
2018-05-10,0,0.0006903198068318783
2018-05-11,0,0.00014966924186331888
2018-05-14,0,0.00018105516141741904
2018-05-15,0,0.0010859725730561721
2018-05-16,0,0.00021111356589175487
2018-05-17,0,0.00042100328578341476
2018-05-18,0,0.0003398719041744255
2018-05-21,0,0.00010882770790566137
2018-05-22,0,0.0006608491741234906
2018-05-23,0,0.005423199142201432
2018-05-24,0,0.013447389804279172
2018-05-25,0,0.023160054083312634
2018-05-29,0,0.10400910087457094
2018-05-30,0,0.09765548962619341
2018-05-31,0,0.08090577501786056
2018-06-01,0,0.018471694321531285
2018-06-04,0,0.0011508369041565566
2018-06-05,0,0.00033300708124214
2018-06-06,0,0.0002680374477515612
2018-06-07,0,0.0008882440205553938
2018-06-08,0,0.0002685664218453297
2018-06-11,0,0.00022657304861192272
2018-06-12,0,0.000751777623213955
2018-06-13,0,0.007503558604890101
2018-06-14,0,0.012268277154446353
2018-06-15,0,0.007058880748655429
2018-06-18,0,0.0013861569000745957
2018-06-19,0,0.000846863322210675
2018-06-20,0,0.005246220577419429
2018-06-21,0,0.05493594601208926
2018-06-22,0,0.14843980438023446
2018-06-25,1,0.5802459609643879
2018-06-26,1,0.7924339136105414
2018-06-27,1,0.7903347989192817
2018-06-28,1,0.7740391944729013
2018-06-29,1,0.6275132062998088
2018-07-02,0,0.16911798279311946
2018-07-03,0,0.030362327670758173
2018-07-05,0,0.009854664296831584
2018-07-06,0,0.0013464882730740075
2018-07-09,0,0.001223141860367843
2018-07-10,0,0.0008207950006954901
